Date,Close,High,Low,Open,Volume
2024-05-13,31.25,32.099998474121094,31.149999618530273,31.549999237060547,47201
2024-05-14,30.049999237060547,31.25,29.899999618530273,31.25,83683
2024-05-15,31.0,31.0,29.899999618530273,30.049999237060547,77067
2024-05-16,30.899999618530273,31.100000381469727,30.600000381469727,31.100000381469727,272981
2024-05-17,30.600000381469727,30.899999618530273,30.399999618530273,30.799999237060547,46527
2024-05-20,31.350000381469727,31.350000381469727,30.450000762939453,30.600000381469727,22471
2024-05-21,31.399999618530273,31.549999237060547,31.0,31.25,67535
2024-05-22,31.850000381469727,32.04999923706055,31.0,31.399999618530273,101975
2024-05-23,32.20000076293945,32.20000076293945,31.75,31.75,60484
2024-05-24,31.799999237060547,32.20000076293945,31.600000381469727,31.850000381469727,31257
2024-05-27,31.399999618530273,31.950000762939453,31.149999618530273,31.600000381469727,19610
2024-05-28,30.850000381469727,31.399999618530273,30.450000762939453,31.399999618530273,54495
2024-05-29,30.549999237060547,30.799999237060547,30.350000381469727,30.799999237060547,50882
2024-05-30,30.950000762939453,31.0,30.5,30.600000381469727,25347
2024-05-31,30.299999237060547,31.100000381469727,30.299999237060547,30.850000381469727,146173
2024-06-03,30.799999237060547,30.799999237060547,30.5,30.5,28379
2024-06-04,30.649999618530273,30.799999237060547,30.549999237060547,30.799999237060547,21769
2024-06-05,30.75,31.0,30.399999618530273,30.600000381469727,36337
2024-06-06,30.5,31.100000381469727,30.399999618530273,31.0,29446
2024-06-07,31.049999237060547,31.049999237060547,30.5,30.5,22020
2024-06-10,30.600000381469727,31.049999237060547,30.399999618530273,30.399999618530273,22354
2024-06-11,30.450000762939453,31.049999237060547,30.450000762939453,30.850000381469727,24200
2024-06-12,30.5,31.100000381469727,30.149999618530273,30.450000762939453,44841
2024-06-13,30.649999618530273,30.850000381469727,30.450000762939453,30.600000381469727,19723
2024-06-14,29.700000762939453,30.549999237060547,29.649999618530273,30.450000762939453,57358
2024-06-17,29.0,30.100000381469727,28.799999237060547,30.0,43732
2024-06-18,30.0,30.0,28.899999618530273,29.0,46741
2024-06-19,29.25,30.149999618530273,29.100000381469727,30.049999237060547,46028
2024-06-20,29.649999618530273,29.700000762939453,29.200000762939453,29.549999237060547,30111
2024-06-21,30.600000381469727,30.600000381469727,29.5,29.5,123187
2024-06-25,28.950000762939453,30.5,28.950000762939453,30.5,50139
2024-06-26,29.549999237060547,29.600000381469727,28.850000381469727,29.149999618530273,39465
2024-06-27,29.700000762939453,29.75,29.450000762939453,29.700000762939453,17197
2024-06-28,29.25,29.700000762939453,29.149999618530273,29.399999618530273,39645
2024-07-01,28.850000381469727,29.450000762939453,28.700000762939453,29.149999618530273,50528
2024-07-02,28.649999618530273,29.25,28.649999618530273,28.75,29421
2024-07-03,28.899999618530273,28.899999618530273,28.649999618530273,28.649999618530273,60051
