Date,Close,High,Low,Open,Volume
2024-05-13,3.833329916000366,3.9199979305267334,3.7799980640411377,3.799999952316284,435212
2024-05-14,3.833329916000366,3.8533310890197754,3.766663074493408,3.8533310890197754,676100
2024-05-15,3.879997968673706,3.9000000953674316,3.8133320808410645,3.839998960494995,1219052
2024-05-16,3.8666629791259766,3.913331985473633,3.8133320808410645,3.886665105819702,447071
2024-05-17,3.8933310508728027,3.9399991035461426,3.859997034072876,3.8666629791259766,371927
2024-05-20,3.799999952316284,3.9000000953674316,3.766663074493408,3.8733320236206055,529289
2024-05-21,3.8933310508728027,3.9199979305267334,3.799999952316284,3.799999952316284,1024526
2024-05-22,3.8933310508728027,3.913331985473633,3.859997034072876,3.8733320236206055,379304
2024-05-23,3.879997968673706,3.906662940979004,3.8666629791259766,3.906662940979004,437501
2024-05-24,3.879997968673706,3.906662940979004,3.8666629791259766,3.879997968673706,210431
2024-05-27,3.9000000953674316,3.926664113998413,3.879997968673706,3.879997968673706,984968
2024-05-28,3.913331985473633,3.966662883758545,3.879997968673706,3.9000000953674316,665405
2024-05-29,3.859997034072876,3.9333300590515137,3.8466649055480957,3.8933310508728027,505943
2024-05-30,3.913331985473633,3.966662883758545,3.839998960494995,3.839998960494995,774080
2024-05-31,3.993330955505371,4.006662845611572,3.913331985473633,3.913331985473633,6157022
2024-06-03,3.9333300590515137,4.139998912811279,3.906662940979004,4.0,338147
2024-06-04,3.9533309936523438,4.0,3.913331985473633,4.0,67217
2024-06-05,3.993330955505371,4.019998073577881,3.9533309936523438,3.966662883758545,360305
2024-06-06,4.006662845611572,4.033329963684082,3.9866650104522705,4.026663780212402,341288
2024-06-07,3.9399991035461426,4.026663780212402,3.9399991035461426,4.0,125897
2024-06-10,3.9599969387054443,4.039999008178711,3.9000000953674316,3.9399991035461426,343139
2024-06-11,4.006662845611572,4.013331890106201,3.9533309936523438,4.0,459323
2024-06-12,3.9866650104522705,4.019998073577881,3.9599969387054443,3.973331928253174,503162
2024-06-13,4.019998073577881,4.053330898284912,3.946665048599243,3.946665048599243,470264
2024-06-14,3.926664113998413,4.019998073577881,3.926664113998413,4.019998073577881,268718
2024-06-17,3.926664113998413,4.026663780212402,3.8933310508728027,3.926664113998413,600059
2024-06-18,3.9533309936523438,4.006662845611572,3.886665105819702,3.9866650104522705,484793
2024-06-19,4.033329963684082,4.033329963684082,3.9399991035461426,3.9533309936523438,755111
2024-06-20,4.139998912811279,4.253331184387207,4.026663780212402,4.033329963684082,651104
2024-06-21,4.199999809265137,4.226664066314697,4.073331832885742,4.139998912811279,8877713
2024-06-25,4.333330154418945,4.400000095367432,4.193330764770508,4.193330764770508,835877
2024-06-26,4.199999809265137,4.333330154418945,4.146665096282959,4.333330154418945,688721
2024-06-27,4.0,4.233329772949219,3.9199979305267334,4.233329772949219,512585
2024-06-28,4.006662845611572,4.006662845611572,3.8733320236206055,3.966662883758545,261932
2024-07-01,4.013331890106201,4.059997081756592,3.9799981117248535,4.0,249446
2024-07-02,3.966662883758545,4.039999008178711,3.879997968673706,4.039999008178711,128324
2024-07-03,3.946665048599243,4.026663780212402,3.913331985473633,4.026663780212402,160442
2024-07-04,3.946665048599243,3.9866650104522705,3.8666629791259766,3.966662883758545,225938
2024-07-05,3.926664113998413,3.9533309936523438,3.8733320236206055,3.9533309936523438,108782
2024-07-08,3.9866650104522705,3.9866650104522705,3.8733320236206055,3.926664113998413,102014
2024-07-09,4.0,4.066662788391113,3.946665048599243,3.9533309936523438,349226
2024-07-10,4.033329963684082,4.053330898284912,4.0,4.053330898284912,125552
2024-07-11,3.9866650104522705,4.059997081756592,3.9866650104522705,4.059997081756592,223082
2024-07-12,4.006662845611572,4.013331890106201,3.913331985473633,4.0,52259
2024-07-15,3.966662883758545,4.013331890106201,3.906662940979004,4.006662845611572,115436
2024-07-16,3.926664113998413,3.9799981117248535,3.8666629791259766,3.9799981117248535,123236
