Date,Close,High,Low,Open,Volume
2024-05-13,3.869999885559082,3.875,3.8380000591278076,3.869999885559082,2977145
2024-05-14,3.888000011444092,3.8949999809265137,3.8510000705718994,3.869999885559082,2484856
2024-05-15,3.884000062942505,3.927000045776367,3.88100004196167,3.8980000019073486,2232949
2024-05-16,3.865999937057495,3.9189999103546143,3.8519999980926514,3.9000000953674316,2287642
2024-05-17,3.8519999980926514,3.9100000858306885,3.8410000801086426,3.875,3078542
2024-05-20,3.8499999046325684,3.938999891281128,3.8369998931884766,3.8980000019073486,3932378
2024-05-21,3.8440001010894775,3.880000114440918,3.822000026702881,3.880000114440918,3936486
2024-05-22,3.7920000553131104,3.8380000591278076,3.7850000858306885,3.822999954223633,2772236
2024-05-23,3.757999897003174,3.811000108718872,3.757999897003174,3.799999952316284,2055300
2024-05-24,3.7899999618530273,3.8299999237060547,3.697999954223633,3.75,2468320
2024-05-27,3.809000015258789,3.8459999561309814,3.7899999618530273,3.799999952316284,1159326
2024-05-28,3.75,3.8010001182556152,3.7139999866485596,3.8010001182556152,3318121
2024-05-29,3.6389999389648438,3.749000072479248,3.6389999389648438,3.7300000190734863,3429896
2024-05-30,3.630000114440918,3.6740000247955322,3.5999999046325684,3.6389999389648438,5828984
2024-05-31,3.6080000400543213,3.6600000858306885,3.5959999561309814,3.6600000858306885,11295803
2024-06-03,3.697999954223633,3.7200000286102295,3.640000104904175,3.640000104904175,4915640
2024-06-04,3.5889999866485596,3.686000108718872,3.5889999866485596,3.686000108718872,4638108
2024-06-05,3.7239999771118164,3.7639999389648438,3.559999942779541,3.625,4642453
2024-06-06,3.7850000858306885,3.819999933242798,3.7690000534057617,3.7899999618530273,9626868
2024-06-07,3.809999942779541,3.8259999752044678,3.759999990463257,3.799999952316284,5143505
2024-06-10,3.825000047683716,3.8299999237060547,3.7300000190734863,3.75,2588745
2024-06-11,3.7799999713897705,3.869999885559082,3.7799999713897705,3.8399999141693115,3100564
2024-06-12,3.819999933242798,3.8329999446868896,3.7750000953674316,3.7950000762939453,2933170
2024-06-13,3.759999990463257,3.8380000591278076,3.742000102996826,3.8380000591278076,1333048
2024-06-14,3.5999999046325684,3.742000102996826,3.569999933242798,3.7219998836517334,5256809
2024-06-17,3.5160000324249268,3.638000011444092,3.490000009536743,3.5999999046325684,5253176
2024-06-18,3.565000057220459,3.5840001106262207,3.5169999599456787,3.5169999599456787,5514001
2024-06-19,3.562999963760376,3.5820000171661377,3.552000045776367,3.569999933242798,1710149
2024-06-20,3.499000072479248,3.6089999675750732,3.4709999561309814,3.6089999675750732,3306855
2024-06-21,3.4630000591278076,3.5199999809265137,3.447999954223633,3.5199999809265137,4997364
2024-06-25,3.374000072479248,3.4630000591278076,3.3420000076293945,3.4630000591278076,6071843
2024-06-26,3.3499999046325684,3.4179999828338623,3.319999933242798,3.384999990463257,7142681
2024-06-27,3.3940000534057617,3.438999891281128,3.361999988555908,3.367000102996826,4126245
2024-06-28,3.4059998989105225,3.437999963760376,3.3929998874664307,3.3949999809265137,6211247
2024-07-01,3.5899999141693115,3.5950000286102295,3.4489998817443848,3.4489998817443848,6371142
